Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,order-wtlu,randomiser-pj22,order-cvp5,order-q334,order-npbb,branch-6wvj,Randomise questionnaire elements?,Question Key,Response
40,1671185447747,16/12/2022 10:10:47,1671185447602,0,16/12/2022 10:10:47,100427,13,questionnaire-6z1p,,25988138,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,BA,accept,No,IAS20,Strongly Agree
41,1671185447747,16/12/2022 10:10:47,1671185447602,0,16/12/2022 10:10:47,100427,13,questionnaire-6z1p,,25988138,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,BA,accept,No,IAS20-quantised,5
42,1671185447747,16/12/2022 10:10:47,1671185447602,0,16/12/2022 10:10:47,100427,13,questionnaire-6z1p,,25988138,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,BA,accept,No,IAS21,Strongly Agree
43,1671185447798,16/12/2022 10:10:47,1671185447602,0,16/12/2022 10:10:47,100427,13,questionnaire-6z1p,,25988138,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,BA,accept,No,IAS21-quantised,5
44,1671185447798,16/12/2022 10:10:47,1671185447603,0,16/12/2022 10:10:47,100427,13,questionnaire-6z1p,,25988138,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,BA,accept,No,IAS_accuracy-2,b) How accurate you are at perceiving these sensations (e.g. how good you are at feeling/detecting them when they occur). How well you can tell them apart from other sensations when they occur? How precise you are at sensing them (regardless of how much you monitor them or how often they occur).
45,1671185447798,16/12/2022 10:10:47,1671185447603,0,16/12/2022 10:10:47,100427,13,questionnaire-6z1p,,25988138,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,BA,accept,No,IAS_accuracy-text,
46,1671185447798,16/12/2022 10:10:47,1671185447603,0,16/12/2022 10:10:47,100427,13,questionnaire-6z1p,,25988138,A529,7676782,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.46,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,BA,accept,No,END QUESTIONNAIRE,167203
1,1673273851416,09/01/2023 14:17:31,1673273851349,0,09/01/2023 14:17:31,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,BEGIN QUESTIONNAIRE,
2,1673274017528,09/01/2023 14:20:17,1673274017512,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS1,Strongly Agree
3,1673274017636,09/01/2023 14:20:17,1673274017513,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS1-quantised,5
4,1673274017636,09/01/2023 14:20:17,1673274017513,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS2,Strongly Agree
5,1673274017636,09/01/2023 14:20:17,1673274017514,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS2-quantised,5
6,1673274017636,09/01/2023 14:20:17,1673274017514,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS3,Agree
7,1673274017636,09/01/2023 14:20:17,1673274017514,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS3-quantised,4
8,1673274017636,09/01/2023 14:20:17,1673274017514,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS4,Strongly Agree
9,1673274017636,09/01/2023 14:20:17,1673274017514,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS4-quantised,5
10,1673274017636,09/01/2023 14:20:17,1673274017514,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS5,Strongly Agree
11,1673274017636,09/01/2023 14:20:17,1673274017514,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS5-quantised,5
12,1673274017636,09/01/2023 14:20:17,1673274017515,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS6,Strongly Agree
13,1673274017636,09/01/2023 14:20:17,1673274017515,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS6-quantised,5
14,1673274017636,09/01/2023 14:20:17,1673274017515,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS7,Strongly Agree
15,1673274017636,09/01/2023 14:20:17,1673274017515,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS7-quantised,5
16,1673274017636,09/01/2023 14:20:17,1673274017515,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS8,Agree
17,1673274017636,09/01/2023 14:20:17,1673274017516,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS8-quantised,4
18,1673274017636,09/01/2023 14:20:17,1673274017516,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS9,Neither Agree or Disagree
19,1673274017636,09/01/2023 14:20:17,1673274017516,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS9-quantised,3
20,1673274017636,09/01/2023 14:20:17,1673274017516,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS10,Neither Agree or Disagree
21,1673274017636,09/01/2023 14:20:17,1673274017517,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS10-quantised,3
22,1673274017636,09/01/2023 14:20:17,1673274017517,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS11,Strongly Agree
23,1673274017694,09/01/2023 14:20:17,1673274017517,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS11-quantised,5
24,1673274017694,09/01/2023 14:20:17,1673274017517,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS12,Agree
25,1673274017694,09/01/2023 14:20:17,1673274017518,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS12-quantised,4
26,1673274017694,09/01/2023 14:20:17,1673274017518,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS13,Agree
27,1673274017694,09/01/2023 14:20:17,1673274017518,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS13-quantised,4
28,1673274017694,09/01/2023 14:20:17,1673274017518,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS14,Strongly Agree
29,1673274017694,09/01/2023 14:20:17,1673274017518,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS14-quantised,5
30,1673274017694,09/01/2023 14:20:17,1673274017519,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS15,Strongly Agree
31,1673274017694,09/01/2023 14:20:17,1673274017519,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS15-quantised,5
32,1673274017694,09/01/2023 14:20:17,1673274017519,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS16,Disagree
33,1673274017694,09/01/2023 14:20:17,1673274017519,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS16-quantised,2
34,1673274017694,09/01/2023 14:20:17,1673274017519,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS17,Agree
35,1673274017694,09/01/2023 14:20:17,1673274017520,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS17-quantised,4
36,1673274017694,09/01/2023 14:20:17,1673274017520,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS18,Agree
37,1673274017694,09/01/2023 14:20:17,1673274017520,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS18-quantised,4
38,1673274017694,09/01/2023 14:20:17,1673274017521,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS19,Neither Agree or Disagree
39,1673274017694,09/01/2023 14:20:17,1673274017521,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS19-quantised,3
40,1673274017694,09/01/2023 14:20:17,1673274017521,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS20,Neither Agree or Disagree
41,1673274017694,09/01/2023 14:20:17,1673274017521,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS20-quantised,3
42,1673274017694,09/01/2023 14:20:17,1673274017522,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS21,Neither Agree or Disagree
43,1673274017760,09/01/2023 14:20:17,1673274017522,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS21-quantised,3
44,1673274017760,09/01/2023 14:20:17,1673274017522,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS_accuracy-2,b) How accurate you are at perceiving these sensations (e.g. how good you are at feeling/detecting them when they occur). How well you can tell them apart from other sensations when they occur? How precise you are at sensing them (regardless of how much you monitor them or how often they occur).
45,1673274017760,09/01/2023 14:20:17,1673274017522,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,IAS_accuracy-text,
46,1673274017760,09/01/2023 14:20:17,1673274017523,0,09/01/2023 14:20:17,100427,13,questionnaire-6z1p,,26270397,A274,7754737,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,BA,AB,accept,No,END QUESTIONNAIRE,166174
1,1673274051175,09/01/2023 14:20:51,1673274051071,0,09/01/2023 14:20:51,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,BEGIN QUESTIONNAIRE,
2,1673274249860,09/01/2023 14:24:09,1673274249820,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS1,Disagree
3,1673274249937,09/01/2023 14:24:09,1673274249821,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS1-quantised,2
4,1673274249937,09/01/2023 14:24:09,1673274249821,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS2,Agree
5,1673274249937,09/01/2023 14:24:09,1673274249821,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS2-quantised,4
6,1673274249937,09/01/2023 14:24:09,1673274249821,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS3,Agree
7,1673274249937,09/01/2023 14:24:09,1673274249821,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS3-quantised,4
8,1673274249937,09/01/2023 14:24:09,1673274249822,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS4,Neither Agree or Disagree
9,1673274249937,09/01/2023 14:24:09,1673274249822,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS4-quantised,3
10,1673274249937,09/01/2023 14:24:09,1673274249822,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS5,Agree
11,1673274249937,09/01/2023 14:24:09,1673274249822,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS5-quantised,4
12,1673274249937,09/01/2023 14:24:09,1673274249822,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS6,Agree
13,1673274249937,09/01/2023 14:24:09,1673274249823,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS6-quantised,4
14,1673274249937,09/01/2023 14:24:09,1673274249823,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS7,Agree
15,1673274249937,09/01/2023 14:24:09,1673274249823,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS7-quantised,4
16,1673274249937,09/01/2023 14:24:09,1673274249823,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS8,Strongly Agree
17,1673274249937,09/01/2023 14:24:09,1673274249823,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS8-quantised,5
18,1673274249937,09/01/2023 14:24:09,1673274249823,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS9,Agree
19,1673274249937,09/01/2023 14:24:09,1673274249824,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS9-quantised,4
20,1673274249937,09/01/2023 14:24:09,1673274249824,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS10,Agree
21,1673274249937,09/01/2023 14:24:09,1673274249825,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS10-quantised,4
22,1673274249937,09/01/2023 14:24:09,1673274249825,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS11,Strongly Agree
23,1673274250009,09/01/2023 14:24:10,1673274249825,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS11-quantised,5
24,1673274250009,09/01/2023 14:24:10,1673274249825,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS12,Agree
25,1673274250009,09/01/2023 14:24:10,1673274249825,0,09/01/2023 14:24:09,100427,13,questionnaire-6z1p,,26270500,A677,7754723,,complete,,,computer,Desktop or Laptop,Windows 10,Edge 108.0.1462.54,1920x1080,1920x969,,Interoceptive Accuracy Scale (IAS),4,,first_interoception,,AB,BA,accept,No,IAS12-quantised,4
